,0,0,0,0,0,0,0,0,Wed,10:41:56,151,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:56,261,lyon
🌚,1,0,1,0,0,0,0,0,Wed,10:41:55,167,lyon
😊,1,1,0,0,0,0,0,0,Wed,10:41:55,144,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:54,9184,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:54,194,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:53,1978,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:52,434,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:51,81,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:49,263,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:49,315,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:41:49,81,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:48,486,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:48,42,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:48,554,lyon
😊,1,1,0,0,0,0,0,0,Wed,10:41:47,474,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:47,246,lyon
🙁,1,1,0,0,0,0,0,0,Wed,10:41:47,93,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:41:44,60,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:43,310,lyon
🙂🙃,2,2,0,0,0,0,0,0,Wed,10:41:42,267,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:41,346,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:41,281,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:40,138,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:40,118,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:39,93,lyon
🔥🏀,2,0,1,1,0,0,0,0,Wed,10:41:37,151,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:36,679,lyon
⚽️,1,0,0,1,0,0,0,0,Wed,10:41:34,303,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:33,282,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:33,295,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:33,237,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:31,431,lyon
